"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"1330","","","survey-likert","215","2128130","0.0-2.0-1.106","","{""Q0"":9}","[0]"
"1057","<div style=""font-size:45px;"">B  A  C  C  B  A  B  A  A  C  C  A                        </div>","32","html-keyboard-response","216","2129189","0.0-2.0-0.107","test","",""
"2240.9999999998836","","","survey-likert","217","2131933","0.0-2.0-1.107","","{""Q0"":1}","[0]"
"909","<div style=""font-size:45px;"">C  A  B  A  B  A  A  C  A  C  C  C  A  A  A  B            </div>","32","html-keyboard-response","218","2132844","0.0-2.0-0.108","test","",""
"2199","","","survey-likert","219","2135544","0.0-2.0-1.108","","{""Q0"":1}","[0]"
"2211","<div style=""font-size:45px;"">A  A  C  B  A  C  B  C  B  B  C  B  C  B  B  B  C  C      </div>","32","html-keyboard-response","220","2137757","0.0-2.0-0.109","test","",""
"1798.9999999998836","","","survey-likert","221","2140058","0.0-2.0-1.109","","{""Q0"":2}","[0]"
"1022","<div style=""font-size:45px;"">B  C  C  A  A  B  B  C  A  A  B  C  B  B  A  C            </div>","32","html-keyboard-response","222","2141082","0.0-2.0-0.110","test","",""
"2628","","","survey-likert","223","2144212","0.0-2.0-1.110","","{""Q0"":2}","[0]"
"777","<div style=""font-size:45px;"">A  B  C  B  C  C  A  C  C  B  B  A  A  C  C  B            </div>","32","html-keyboard-response","224","2144992","0.0-2.0-0.111","test","",""
"1035","","","survey-likert","225","2146529","0.0-2.0-1.111","","{""Q0"":2}","[0]"
"613.0000000001164","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","226","2147143","0.0-2.0-0.112","test","",""
"1312","","","survey-likert","227","2148958","0.0-2.0-1.112","","{""Q0"":9}","[0]"
"10616","<div style=""font-size:45px;"">B  C  C  A  B  B  C  C  B  C  A  B  C  C                  </div>","32","html-keyboard-response","228","2159576","0.0-2.0-0.113","test","",""
"1878","","","survey-likert","229","2161957","0.0-2.0-1.113","","{""Q0"":6}","[0]"
"941.0000000001164","<div style=""font-size:45px;"">C  C  C  C  C  C  A  C  A  A  A  A  A  C  C  C  C  C      </div>","32","html-keyboard-response","230","2162899","0.0-2.0-0.114","test","",""
"4929","","","survey-likert","231","2168331","0.0-2.0-1.114","","{""Q0"":7}","[0]"
"2546","<div style=""font-size:45px;"">A  A  B  C  C  B  A  C  A  C  A  A  B  B  A  B  A  A  B  B</div>","32","html-keyboard-response","232","2170879","0.0-2.0-0.115","test","",""
"1568","","","survey-likert","233","2172949","0.0-2.0-1.115","","{""Q0"":2}","[0]"
"1106","<div style=""font-size:45px;"">C  C  B  B  A  A  C  B  C  C  C  A  A  B  C  B  B  A  A  B</div>","32","html-keyboard-response","234","2174056","0.0-2.0-0.116","test","",""
"1530","","","survey-likert","235","2176089","0.0-2.0-1.116","","{""Q0"":3}","[0]"
"580","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A      </div>","32","html-keyboard-response","236","2176671","0.0-2.0-0.117","test","",""
"3390.0000000001164","","","survey-likert","237","2180562","0.0-2.0-1.117","","{""Q0"":9}","[0]"
"1121","<div style=""font-size:45px;"">B  B  B  B  B  C  C  B  C  C  B  A  B  A  B  A  A  A  A  C</div>","32","html-keyboard-response","238","2181686","0.0-2.0-0.118","test","",""
"1690.9999999998836","","","survey-likert","239","2183878","0.0-2.0-1.118","","{""Q0"":3}","[0]"
"745.0000000001164","<div style=""font-size:45px;"">B  C  B  B  B  B  B  A  A  A                              </div>","32","html-keyboard-response","240","2184625","0.0-2.0-0.119","test","",""
"1243.0000000001164","","","survey-likert","241","2186371","0.0-2.0-1.119","","{""Q0"":4}","[0]"
"549","<div style=""font-size:45px;"">A  A  C  C                                                </div>","32","html-keyboard-response","242","2186921","0.0-2.0-0.120","test","",""
"2366.9999999998836","","","survey-likert","243","2189791","0.0-2.0-1.120","","{""Q0"":8}","[0]"
"980","<div style=""font-size:45px;"">C  A  C  B  A  C  A  C  A  A  A  B  A  B                  </div>","32","html-keyboard-response","244","2190773","0.0-2.0-0.121","test","",""
"1350.0000000001164","","","survey-likert","245","2192626","0.0-2.0-1.121","","{""Q0"":3}","[0]"
"856","<div style=""font-size:45px;"">A  B  A  B  C  C  A  C  A  B  B  A  A  B  A  B  B  A      </div>","32","html-keyboard-response","246","2193484","0.0-2.0-0.122","test","",""
"1938","","","survey-likert","247","2195926","0.0-2.0-1.122","","{""Q0"":1}","[0]"
"1470","<div style=""font-size:45px;"">B  C  C  B  A  B  A  A  A  C  A  A                        </div>","32","html-keyboard-response","248","2197398","0.0-2.0-0.123","test","",""
"1548","","","survey-likert","249","2199449","0.0-2.0-1.123","","{""Q0"":5}","[0]"
"572.0000000001164","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C                              </div>","32","html-keyboard-response","250","2200022","0.0-2.0-0.124","test","",""
"1225.9999999998836","","","survey-likert","251","2201750","0.0-2.0-1.124","","{""Q0"":9}","[0]"
"1288","<div style=""font-size:45px;"">A  A  C  A  A  A  C  C  C  C  C  A  C  A  C  B  A  B  C  B</div>","32","html-keyboard-response","252","2203040","0.0-2.0-0.125","test","",""
"1506.9999999998836","","","survey-likert","253","2205050","0.0-2.0-1.125","","{""Q0"":0}","[0]"
"668.9999999998836","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","254","2205720","0.0-2.0-0.126","test","",""
"1559.9999999998836","","","survey-likert","255","2207782","0.0-2.0-1.126","","{""Q0"":9}","[0]"
