"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","229","313994","0.0-19.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","230","315103","0.0-19.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","231","316204","0.0-19.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","232","317313","0.0-19.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","233","318419","0.0-19.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","234","319525","0.0-19.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","235","320631","0.0-19.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","236","321738","0.0-19.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","237","322844","0.0-19.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","238","323957","0.0-19.0-0.0-0.10","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","239","325064","0.0-19.0-0.0-0.11","null","test","C","",""
"606.4950000145473","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","240","325975","0.0-19.0-0.0-0.12","32","test","A","",""
"null","","","html-keyboard-response","241","326278","0.0-19.0-0.0-0.13","null","test","B","",""
"1735.2450000471435","","","survey-likert","242","328015","0.0-19.0-1.0","","","","{""Q0"":8}","[0]"
"2257.790000003297","","","survey-multi-choice","243","330275","0.0-19.0-2.0","","","","{""Q0"":""A""}","[0]"
"771.7300000367686","Correct! + $1","0","html-button-response","244","331048","0.0-19.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","245","331853","0.0-20.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","246","332963","0.0-20.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","247","334070","0.0-20.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","248","335182","0.0-20.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","249","336284","0.0-20.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","250","337391","0.0-20.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","251","338499","0.0-20.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","252","339608","0.0-20.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","253","340713","0.0-20.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","254","341819","0.0-20.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","255","342923","0.0-20.0-0.0-0.10","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","256","344030","0.0-20.0-0.0-0.11","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","257","345142","0.0-20.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","258","346248","0.0-20.0-0.0-0.13","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","259","347353","0.0-20.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","260","348464","0.0-20.0-0.0-0.15","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","261","349568","0.0-20.0-0.0-0.16","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","262","350678","0.0-20.0-0.0-0.17","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","263","351787","0.0-20.0-0.0-0.18","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","264","352897","0.0-20.0-0.0-0.19","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","265","354007","0.0-20.0-0.0-0.20","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","266","355112","0.0-20.0-0.0-0.21","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","267","356219","0.0-20.0-0.0-0.22","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","268","357324","0.0-20.0-0.0-0.23","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","269","358431","0.0-20.0-0.0-0.24","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","270","359539","0.0-20.0-0.0-0.25","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","271","360646","0.0-20.0-0.0-0.26","null","test","C","",""
"","","","html-keyboard-response","272","360949","0.0-20.0-0.0-0.27","","test","C","",""
