"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","234","347434","0.0-19.0-0.0-0.18","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","235","348536","0.0-19.0-0.0-0.19","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","236","349638","0.0-19.0-0.0-0.20","null","test","B","",""
"132","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","237","350072","0.0-19.0-0.0-0.21","32","test","C","",""
"null","","","html-keyboard-response","238","350375","0.0-19.0-0.0-0.22","null","test","C","",""
"1304.9999999999418","","","survey-likert","239","351680","0.0-19.0-1.0","","","","{""Q0"":0}","[0]"
"1458","","","survey-multi-choice","240","353139","0.0-19.0-2.0","","","","{""Q0"":""C""}","[0]"
"767","Correct! + $1","0","html-button-response","241","353907","0.0-19.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","242","354708","0.0-20.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","243","355811","0.0-20.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","244","356913","0.0-20.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","245","358014","0.0-20.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","246","359117","0.0-20.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","247","360218","0.0-20.0-0.0-0.5","null","test","B","",""
"","","","html-keyboard-response","248","360520","0.0-20.0-0.0-0.6","","test","B","",""
