"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","229","321456","0.0-15.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","230","322557","0.0-15.0-0.0-0.8","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","231","323659","0.0-15.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","232","324760","0.0-15.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","233","325863","0.0-15.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","234","326964","0.0-15.0-0.0-0.12","null","test","A","",""
"707","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","235","327973","0.0-15.0-0.0-0.13","32","test","C","",""
"null","","","html-keyboard-response","236","328275","0.0-15.0-0.0-0.14","null","test","A","",""
"4866","","","survey-likert","237","333142","0.0-15.0-1.0","","","","{""Q0"":0}","[0]"
"2764.000000000058","","","survey-multi-choice","238","335907","0.0-15.0-2.0","","","","{""Q0"":""I do not know""}","[0]"
"792","Okay, let's move to the next trial","0","html-button-response","239","336700","0.0-15.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","240","337501","0.0-16.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","241","338604","0.0-16.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","242","339705","0.0-16.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","243","340807","0.0-16.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","244","341909","0.0-16.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","245","343012","0.0-16.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","246","344114","0.0-16.0-0.0-0.6","null","test","C","",""
"381","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","247","344795","0.0-16.0-0.0-0.7","32","test","C","",""
"null","","","html-keyboard-response","248","345097","0.0-16.0-0.0-0.8","null","test","C","",""
"3264","","","survey-likert","249","348362","0.0-16.0-1.0","","","","{""Q0"":9}","[0]"
"1727","","","survey-multi-choice","250","350091","0.0-16.0-2.0","","","","{""Q0"":""C""}","[0]"
"990","Correct! + $1","0","html-button-response","251","351082","0.0-16.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","252","351883","0.0-17.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","253","352985","0.0-17.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","254","354087","0.0-17.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","255","355190","0.0-17.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","256","356293","0.0-17.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","257","357394","0.0-17.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","258","358495","0.0-17.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","259","359597","0.0-17.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","260","360698","0.0-17.0-0.0-0.8","null","test","A","",""
"","","","html-keyboard-response","261","360999","0.0-17.0-0.0-0.9","","test","C","",""
