"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"1748","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  A  A  A  A  A                  </div>","32","html-keyboard-response","216","1170685","0.0-2.0-0.107","test","",""
"1822","","","survey-likert","217","1173008","0.0-2.0-1.107","","{""Q0"":0}","[0]"
"1506","<div style=""font-size:45px;"">C  C  B  C                                                </div>","32","html-keyboard-response","218","1174515","0.0-2.0-0.108","test","",""
"4732.000000000233","","","survey-likert","219","1179748","0.0-2.0-1.108","","{""Q0"":1}","[0]"
"773","<div style=""font-size:45px;"">B  C  B  C                                                </div>","32","html-keyboard-response","220","1180523","0.0-2.0-0.109","test","",""
"4335","","","survey-likert","221","1185360","0.0-2.0-1.109","","{""Q0"":3}","[0]"
"1218","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C                              </div>","32","html-keyboard-response","222","1186580","0.0-2.0-0.110","test","",""
"2072","","","survey-likert","223","1189154","0.0-2.0-1.110","","{""Q0"":0}","[0]"
"14208","<div style=""font-size:45px;"">B  C  B  B  C  B  C  B  C  C  C  C  C  C                  </div>","32","html-keyboard-response","224","1203363","0.0-2.0-0.111","test","",""
"2303","","","survey-likert","225","1206167","0.0-2.0-1.111","","{""Q0"":0}","[0]"
"5710","<div style=""font-size:45px;"">C  C  A  B  A  B  C  C  A  B  A  C  A  B  B  B            </div>","32","html-keyboard-response","226","1211879","0.0-2.0-0.112","test","",""
"3013.999999999767","","","survey-likert","227","1215395","0.0-2.0-1.112","","{""Q0"":2}","[0]"
"3784","<div style=""font-size:45px;"">C  A  A  B  C  B  C  C  A  B  A  B  A  B  B  C  B  B      </div>","32","html-keyboard-response","228","1219180","0.0-2.0-0.113","test","",""
"1795","","","survey-likert","229","1221478","0.0-2.0-1.113","","{""Q0"":3}","[0]"
"4025","<div style=""font-size:45px;"">A  C  B  A  B  C                                          </div>","32","html-keyboard-response","230","1225504","0.0-2.0-0.114","test","",""
"3978","","","survey-likert","231","1229984","0.0-2.0-1.114","","{""Q0"":3}","[0]"
"991.0000000002328","<div style=""font-size:45px;"">B  C  B  B  B  B                                          </div>","32","html-keyboard-response","232","1230976","0.0-2.0-0.115","test","",""
"2708","","","survey-likert","233","1234185","0.0-2.0-1.115","","{""Q0"":1}","[0]"
"3309.000000000233","<div style=""font-size:45px;"">C  A  B  B  B  B  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","234","1237495","0.0-2.0-0.116","test","",""
"1465","","","survey-likert","235","1239461","0.0-2.0-1.116","","{""Q0"":0}","[0]"
"21786","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  A  B  A  C  B  C  A            </div>","32","html-keyboard-response","236","1261247","0.0-2.0-0.117","test","",""
"7438","","","survey-likert","237","1269187","0.0-2.0-1.117","","{""Q0"":1}","[0]"
"13298","<div style=""font-size:45px;"">B  C  B  A  B  A  A  A  C  C  A  C  C  B                  </div>","32","html-keyboard-response","238","1282487","0.0-2.0-0.118","test","",""
"1706","","","survey-likert","239","1284694","0.0-2.0-1.118","","{""Q0"":2}","[0]"
"1422.0000000002328","<div style=""font-size:45px;"">B  A  B  A  B  A  B  A  A  A                              </div>","32","html-keyboard-response","240","1286119","0.0-2.0-0.119","test","",""
"1514","","","survey-likert","241","1288135","0.0-2.0-1.119","","{""Q0"":0}","[0]"
"870","<div style=""font-size:45px;"">A  A  B  A                                                </div>","32","html-keyboard-response","242","1289006","0.0-2.0-0.120","test","",""
"2513","","","survey-likert","243","1292020","0.0-2.0-1.120","","{""Q0"":1}","[0]"
"1056.9999999997672","<div style=""font-size:45px;"">B  A  B  C                                                </div>","32","html-keyboard-response","244","1293078","0.0-2.0-0.121","test","",""
"2629.999999999767","","","survey-likert","245","1296209","0.0-2.0-1.121","","{""Q0"":3}","[0]"
"1308","<div style=""font-size:45px;"">A  B  A  A  A  B                                          </div>","32","html-keyboard-response","246","1297518","0.0-2.0-0.122","test","",""
"3544","","","survey-likert","247","1301564","0.0-2.0-1.122","","{""Q0"":0}","[0]"
"737","<div style=""font-size:45px;"">A  A  A  A                                                </div>","32","html-keyboard-response","248","1302302","0.0-2.0-0.123","test","",""
"3210","","","survey-likert","249","1306014","0.0-2.0-1.123","","{""Q0"":0}","[0]"
"646","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","250","1306662","0.0-2.0-0.124","test","",""
"1687","","","survey-likert","251","1308849","0.0-2.0-1.124","","{""Q0"":0}","[0]"
"4360","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  C  C  C  C  C      </div>","32","html-keyboard-response","252","1313210","0.0-2.0-0.125","test","",""
"2239","","","survey-likert","253","1315951","0.0-2.0-1.125","","{""Q0"":0}","[0]"
"1250","<div style=""font-size:45px;"">A  A  B  B  C  B                                          </div>","32","html-keyboard-response","254","1317202","0.0-2.0-0.126","test","",""
"1832","","","survey-likert","255","1319536","0.0-2.0-1.126","","{""Q0"":1}","[0]"
