"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","237","307902","0.0-22.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","238","309004","0.0-22.0-0.0-0.8","null","test","B","",""
"272","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","239","309578","0.0-22.0-0.0-0.9","32","test","C","",""
"null","","","html-keyboard-response","240","309882","0.0-22.0-0.0-0.10","null","test","B","",""
"1463","","","survey-likert","241","311347","0.0-22.0-1.0","","","","{""Q0"":9}","[0]"
"1748","","","survey-multi-choice","242","313098","0.0-22.0-2.0","","","","{""Q0"":""C""}","[0]"
"717","Correct! + $1","0","html-button-response","243","313816","0.0-22.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","244","314620","0.0-23.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","245","315723","0.0-23.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","246","316827","0.0-23.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","247","317930","0.0-23.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","248","319033","0.0-23.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","249","320137","0.0-23.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","250","321240","0.0-23.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","251","322343","0.0-23.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","252","323447","0.0-23.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","253","324550","0.0-23.0-0.0-0.9","null","test","A","",""
"264","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","254","325116","0.0-23.0-0.0-0.10","32","test","B","",""
"null","","","html-keyboard-response","255","325419","0.0-23.0-0.0-0.11","null","test","C","",""
"2551","","","survey-likert","256","327972","0.0-23.0-1.0","","","","{""Q0"":0}","[0]"
"2411","","","survey-multi-choice","257","330385","0.0-23.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"546","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","258","330933","0.0-23.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","259","331738","0.0-24.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","260","332842","0.0-24.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","261","333944","0.0-24.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","262","335046","0.0-24.0-0.0-0.3","null","test","B","",""
"244","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","263","335592","0.0-24.0-0.0-0.4","32","test","A","",""
"null","","","html-keyboard-response","264","335895","0.0-24.0-0.0-0.5","null","test","C","",""
"1887","","","survey-likert","265","337784","0.0-24.0-1.0","","","","{""Q0"":3}","[0]"
"1748","","","survey-multi-choice","266","339535","0.0-24.0-2.0","","","","{""Q0"":""B""}","[0]"
"551.0000000000582","Incorrect! + $0<p> The correct choice was: A","0","html-button-response","267","340089","0.0-24.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","268","340891","0.0-25.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","269","341994","0.0-25.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","270","343097","0.0-25.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","271","344201","0.0-25.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","272","345303","0.0-25.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","273","346406","0.0-25.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","274","347510","0.0-25.0-0.0-0.6","null","test","C","",""
"439","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","275","348252","0.0-25.0-0.0-0.7","32","test","C","",""
"null","","","html-keyboard-response","276","348555","0.0-25.0-0.0-0.8","null","test","C","",""
"1420.0000000000582","","","survey-likert","277","349977","0.0-25.0-1.0","","","","{""Q0"":9}","[0]"
"1551","","","survey-multi-choice","278","351531","0.0-25.0-2.0","","","","{""Q0"":""C""}","[0]"
"562","Correct! + $1","0","html-button-response","279","352097","0.0-25.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","280","352900","0.0-26.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","281","354004","0.0-26.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","282","355107","0.0-26.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","283","356210","0.0-26.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","284","357312","0.0-26.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","285","358415","0.0-26.0-0.0-0.5","null","test","B","",""
"556","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","286","359275","0.0-26.0-0.0-0.6","32","test","B","",""
"null","","","html-keyboard-response","287","359578","0.0-26.0-0.0-0.7","null","test","A","",""
"1837.0000000000582","","","survey-likert","288","361417","0.0-26.0-1.0","","","","{""Q0"":0}","[0]"
"1176","","","survey-multi-choice","289","362595","0.0-26.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"937","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","290","363535","0.0-26.0-3.0","","","","",""
"","","","html-keyboard-response","291","363536","0.0-27.0-0.0-0.0","","test","C","",""
