"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"782","Correct! + $1","0","html-button-response","237","280196","0.0-21.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","238","281002","0.0-22.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","239","282104","0.0-22.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","240","283207","0.0-22.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","241","284310","0.0-22.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","242","285412","0.0-22.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","243","286514","0.0-22.0-0.0-0.5","null","test","C","",""
"751","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","244","287568","0.0-22.0-0.0-0.6","32","test","B","",""
"null","","","html-keyboard-response","245","287871","0.0-22.0-0.0-0.7","null","test","C","",""
"1367","","","survey-likert","246","289239","0.0-22.0-1.0","","","","{""Q0"":9}","[0]"
"1525","","","survey-multi-choice","247","290768","0.0-22.0-2.0","","","","{""Q0"":""B""}","[0]"
"617.9999999999418","Correct! + $1","0","html-button-response","248","291389","0.0-22.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","249","292194","0.0-23.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","250","293298","0.0-23.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","251","294401","0.0-23.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","252","295504","0.0-23.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","253","296608","0.0-23.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","254","297710","0.0-23.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","255","298813","0.0-23.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","256","299915","0.0-23.0-0.0-0.7","null","test","C","",""
"208","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","257","300424","0.0-23.0-0.0-0.8","32","test","C","",""
"null","","","html-keyboard-response","258","300727","0.0-23.0-0.0-0.9","null","test","A","",""
"2919","","","survey-likert","259","303648","0.0-23.0-1.0","","","","{""Q0"":7}","[0]"
"2680","","","survey-multi-choice","260","306330","0.0-23.0-2.0","","","","{""Q0"":""B""}","[0]"
"562","Incorrect! + $0<p> The correct choice was: C","0","html-button-response","261","306894","0.0-23.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","262","307697","0.0-24.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","263","308800","0.0-24.0-0.0-0.1","null","test","A","",""
"367","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","264","309469","0.0-24.0-0.0-0.2","32","test","A","",""
"null","","","html-keyboard-response","265","309772","0.0-24.0-0.0-0.3","null","test","B","",""
"1554","","","survey-likert","266","311328","0.0-24.0-1.0","","","","{""Q0"":7}","[0]"
"2496","","","survey-multi-choice","267","313825","0.0-24.0-2.0","","","","{""Q0"":""A""}","[0]"
"545.0000000000582","Correct! + $1","0","html-button-response","268","314372","0.0-24.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","269","315176","0.0-25.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","270","316278","0.0-25.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","271","317382","0.0-25.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","272","318484","0.0-25.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","273","319586","0.0-25.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","274","320689","0.0-25.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","275","321793","0.0-25.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","276","322896","0.0-25.0-0.0-0.7","null","test","C","",""
"384.0000000000582","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","277","323581","0.0-25.0-0.0-0.8","32","test","C","",""
"null","","","html-keyboard-response","278","323883","0.0-25.0-0.0-0.9","null","test","C","",""
"1323.9999999999418","","","survey-likert","279","325208","0.0-25.0-1.0","","","","{""Q0"":8}","[0]"
"2509","","","survey-multi-choice","280","327720","0.0-25.0-2.0","","","","{""Q0"":""C""}","[0]"
"765","Correct! + $1","0","html-button-response","281","328488","0.0-25.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","282","329290","0.0-26.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","283","330393","0.0-26.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","284","331498","0.0-26.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","285","332601","0.0-26.0-0.0-0.3","null","test","C","",""
"426","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","286","333327","0.0-26.0-0.0-0.4","32","test","B","",""
"null","","","html-keyboard-response","287","333631","0.0-26.0-0.0-0.5","null","test","B","",""
"1837","","","survey-likert","288","335470","0.0-26.0-1.0","","","","{""Q0"":2}","[0]"
"1365","","","survey-multi-choice","289","336836","0.0-26.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"578","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","290","337417","0.0-26.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","291","338220","0.0-27.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","292","339324","0.0-27.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","293","340428","0.0-27.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","294","341530","0.0-27.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","295","342632","0.0-27.0-0.0-0.4","null","test","B","",""
"566","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","296","343501","0.0-27.0-0.0-0.5","32","test","A","",""
"null","","","html-keyboard-response","297","343804","0.0-27.0-0.0-0.6","null","test","C","",""
"1483","","","survey-likert","298","345289","0.0-27.0-1.0","","","","{""Q0"":9}","[0]"
"1552","","","survey-multi-choice","299","346843","0.0-27.0-2.0","","","","{""Q0"":""A""}","[0]"
"611","Correct! + $1","0","html-button-response","300","347456","0.0-27.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","301","348261","0.0-28.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","302","349365","0.0-28.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","303","350468","0.0-28.0-0.0-0.2","null","test","C","",""
"647","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","304","351416","0.0-28.0-0.0-0.3","32","test","C","",""
"null","","","html-keyboard-response","305","351719","0.0-28.0-0.0-0.4","null","test","C","",""
"1458","","","survey-likert","306","353178","0.0-28.0-1.0","","","","{""Q0"":7}","[0]"
"2165","","","survey-multi-choice","307","355345","0.0-28.0-2.0","","","","{""Q0"":""C""}","[0]"
"620","Correct! + $1","0","html-button-response","308","355969","0.0-28.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","309","356773","0.0-29.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","310","357876","0.0-29.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","311","358979","0.0-29.0-0.0-0.2","null","test","A","",""
"365","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","312","359647","0.0-29.0-0.0-0.3","32","test","B","",""
"null","","","html-keyboard-response","313","359950","0.0-29.0-0.0-0.4","null","test","B","",""
"1959","","","survey-likert","314","361911","0.0-29.0-1.0","","","","{""Q0"":7}","[0]"
"2409","","","survey-multi-choice","315","364323","0.0-29.0-2.0","","","","{""Q0"":""A""}","[0]"
"920","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","316","365246","0.0-29.0-3.0","","","","",""
"","","","html-keyboard-response","317","365247","0.0-30.0-0.0-0.0","","test","C","",""
