"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"1397","<div style=""font-size:45px;"">C  B  B  C  B  B  B  B  B  B  B  B  B  B  B  C            </div>","32","html-keyboard-response","216","679907","0.0-2.0-0.107","test","",""
"1398","","","survey-likert","217","681807","0.0-2.0-1.107","","{""Q0"":7}","[0]"
"4582","<div style=""font-size:45px;"">B  A  C  B  C  B  A  B                                    </div>","32","html-keyboard-response","218","686391","0.0-2.0-0.108","test","",""
"1685.9999999998836","","","survey-likert","219","688579","0.0-2.0-1.108","","{""Q0"":3}","[0]"
"961","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","220","689542","0.0-2.0-0.109","test","",""
"2057","","","survey-likert","221","692101","0.0-2.0-1.109","","{""Q0"":0}","[0]"
"1167","<div style=""font-size:45px;"">C  B  C  B  A  C  B  B                                    </div>","32","html-keyboard-response","222","693270","0.0-2.0-0.110","test","",""
"1466.9999999998836","","","survey-likert","223","695240","0.0-2.0-1.110","","{""Q0"":5}","[0]"
"1144","<div style=""font-size:45px;"">A  B  C  A  A  B  C  C  C  C                              </div>","32","html-keyboard-response","224","696386","0.0-2.0-0.111","test","",""
"1818","","","survey-likert","225","698707","0.0-2.0-1.111","","{""Q0"":7}","[0]"
"2614","<div style=""font-size:45px;"">B  A  B  B  A  C  C  A  B  C  B  B  C  A  C  C  A  B  A  B</div>","32","html-keyboard-response","226","701323","0.0-2.0-0.112","test","",""
"1616","","","survey-likert","227","703440","0.0-2.0-1.112","","{""Q0"":7}","[0]"
"7664","<div style=""font-size:45px;""></div>","32","html-keyboard-response","228","711106","0.0-2.0-0.113","test","",""
"7186","","","survey-likert","229","718794","0.0-2.0-1.113","","{""Q0"":4}","[0]"
"5163","<div style=""font-size:45px;"">A  A  A  A  A  C  B  C  A  B                              </div>","32","html-keyboard-response","230","723960","0.0-2.0-0.114","test","",""
"1264","","","survey-likert","231","725725","0.0-2.0-1.114","","{""Q0"":7}","[0]"
"949","<div style=""font-size:45px;"">A  A  B  A  B  B  B  B  A  A  C  C  B  B  A  C  C  C  C  C</div>","32","html-keyboard-response","232","726675","0.0-2.0-0.115","test","",""
"1192","","","survey-likert","233","728369","0.0-2.0-1.115","","{""Q0"":6}","[0]"
"1256.9999999998836","<div style=""font-size:45px;"">A  A  A  B  C  C  C  C  C  A  C  C  B  A  C  B  C  C      </div>","32","html-keyboard-response","234","729627","0.0-2.0-0.116","test","",""
"3177","","","survey-likert","235","733306","0.0-2.0-1.116","","{""Q0"":6}","[0]"
"2552","<div style=""font-size:45px;"">A  C  B  A  B  C                                          </div>","32","html-keyboard-response","236","735860","0.0-2.0-0.117","test","",""
"1420","","","survey-likert","237","737782","0.0-2.0-1.117","","{""Q0"":4}","[0]"
"874","<div style=""font-size:45px;"">C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A</div>","32","html-keyboard-response","238","738659","0.0-2.0-0.118","test","",""
"1857","","","survey-likert","239","741017","0.0-2.0-1.118","","{""Q0"":0}","[0]"
"844.9999999998836","<div style=""font-size:45px;"">A  B  A  B  A  B                                          </div>","32","html-keyboard-response","240","741864","0.0-2.0-0.119","test","",""
"2077","","","survey-likert","241","744444","0.0-2.0-1.119","","{""Q0"":1}","[0]"
"1091","<div style=""font-size:45px;"">C  C  B  C  C  B  C  C  B  C  C  B  C  C  B  C            </div>","32","html-keyboard-response","242","745536","0.0-2.0-0.120","test","",""
"2998","","","survey-likert","243","749036","0.0-2.0-1.120","","{""Q0"":0}","[0]"
"825","<div style=""font-size:45px;"">A  C  A  A  A  B  C  B                                    </div>","32","html-keyboard-response","244","749864","0.0-2.0-0.121","test","",""
"1673","","","survey-likert","245","752040","0.0-2.0-1.121","","{""Q0"":7}","[0]"
"505","<div style=""font-size:45px;"">A  A  A  A                                                </div>","32","html-keyboard-response","246","752547","0.0-2.0-0.122","test","",""
"1266.9999999998836","","","survey-likert","247","754315","0.0-2.0-1.122","","{""Q0"":2}","[0]"
"3601","<div style=""font-size:45px;"">C  B  C  C  B  C  C  A  B  A                              </div>","32","html-keyboard-response","248","757919","0.0-2.0-0.123","test","",""
"1314","","","survey-likert","249","759735","0.0-2.0-1.123","","{""Q0"":6}","[0]"
"834","<div style=""font-size:45px;"">C  C  A  B  A  B  C  C  A  B  A  C  A  B  B  B            </div>","32","html-keyboard-response","250","760571","0.0-2.0-0.124","test","",""
"1176.9999999998836","","","survey-likert","251","762250","0.0-2.0-1.124","","{""Q0"":6}","[0]"
"723","<div style=""font-size:45px;"">A  B  A  A  A  B                                          </div>","32","html-keyboard-response","252","762975","0.0-2.0-0.125","test","",""
"1839.9999999998836","","","survey-likert","253","765317","0.0-2.0-1.125","","{""Q0"":7}","[0]"
"797.0000000001164","<div style=""font-size:45px;"">A  A  A  A  A  A  B  A  A  A  C  A                        </div>","32","html-keyboard-response","254","766116","0.0-2.0-0.126","test","",""
"1288","","","survey-likert","255","767906","0.0-2.0-1.126","","{""Q0"":8}","[0]"
