"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"538.0000000000582","<div style=""font-size:45px;"">C  B  B  B  A  A  A  A  A  A  A  A                        </div>","32","html-keyboard-response","216","358511","0.0-2.0-0.107","test","",""
"1602","","","survey-likert","217","360616","0.0-2.0-1.107","","{""Q0"":2}","[0]"
"421","<div style=""font-size:45px;"">A  C  B  A  B  C                                          </div>","32","html-keyboard-response","218","361039","0.0-2.0-0.108","test","",""
"1184.0000000000582","","","survey-likert","219","362725","0.0-2.0-1.108","","{""Q0"":5}","[0]"
"487","<div style=""font-size:45px;"">A  C  A  A  A  A                                          </div>","32","html-keyboard-response","220","363214","0.0-2.0-0.109","test","",""
"1256","","","survey-likert","221","364972","0.0-2.0-1.109","","{""Q0"":2}","[0]"
"400.0000000000582","<div style=""font-size:45px;"">A  A  B  B  C  B                                          </div>","32","html-keyboard-response","222","365374","0.0-2.0-0.110","test","",""
"1062","","","survey-likert","223","366938","0.0-2.0-1.110","","{""Q0"":5}","[0]"
"383","<div style=""font-size:45px;"">A  B  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","224","367323","0.0-2.0-0.111","test","",""
"1829","","","survey-likert","225","369654","0.0-2.0-1.111","","{""Q0"":2}","[0]"
"397","<div style=""font-size:45px;"">B  C  C  C                                                </div>","32","html-keyboard-response","226","370053","0.0-2.0-0.112","test","",""
"1792","","","survey-likert","227","372348","0.0-2.0-1.112","","{""Q0"":3}","[0]"
"373","<div style=""font-size:45px;"">A  A  A  A                                                </div>","32","html-keyboard-response","228","372722","0.0-2.0-0.113","test","",""
"1217","","","survey-likert","229","374441","0.0-2.0-1.113","","{""Q0"":3}","[0]"
"1451","<div style=""font-size:45px;"">C  C  A  B  A  B  C  C  A  B  A  C  A  B  B  B            </div>","32","html-keyboard-response","230","375894","0.0-2.0-0.114","test","",""
"2193","","","survey-likert","231","378589","0.0-2.0-1.114","","{""Q0"":7}","[0]"
"536","<div style=""font-size:45px;"">A  C  A  B  C  C  C  A  B  C                              </div>","32","html-keyboard-response","232","379127","0.0-2.0-0.115","test","",""
"1397.9999999999418","","","survey-likert","233","381027","0.0-2.0-1.115","","{""Q0"":4}","[0]"
"447","<div style=""font-size:45px;"">B  A  B  A                                                </div>","32","html-keyboard-response","234","381477","0.0-2.0-0.116","test","",""
"1309","","","survey-likert","235","383289","0.0-2.0-1.116","","{""Q0"":3}","[0]"
"1532.9999999999418","<div style=""font-size:45px;""></div>","32","html-keyboard-response","236","384824","0.0-2.0-0.117","test","",""
"1216.0000000000582","","","survey-likert","237","386541","0.0-2.0-1.117","","{""Q0"":4}","[0]"
"528","<div style=""font-size:45px;"">B  A  A  C  C  C  C  C  C  C  C  B  C  B                  </div>","32","html-keyboard-response","238","387070","0.0-2.0-0.118","test","",""
"1222","","","survey-likert","239","388795","0.0-2.0-1.118","","{""Q0"":4}","[0]"
"775","<div style=""font-size:45px;"">A  C  B  A  C  B  A  C  B  A  C  B  A  C  B  A            </div>","32","html-keyboard-response","240","389572","0.0-2.0-0.119","test","",""
"1454","","","survey-likert","241","391528","0.0-2.0-1.119","","{""Q0"":8}","[0]"
"471","<div style=""font-size:45px;"">C  B  B  B  B  B  B  B  B  B  B  B                        </div>","32","html-keyboard-response","242","392001","0.0-2.0-0.120","test","",""
"1807","","","survey-likert","243","394309","0.0-2.0-1.120","","{""Q0"":1}","[0]"
"767","<div style=""font-size:45px;"">C  A  C  A  C  A  C  A  C  A  C  A  C  A  B  B  B  B      </div>","32","html-keyboard-response","244","395078","0.0-2.0-0.121","test","",""
"1853","","","survey-likert","245","397432","0.0-2.0-1.121","","{""Q0"":2}","[0]"
"746","<div style=""font-size:45px;"">C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A</div>","32","html-keyboard-response","246","398179","0.0-2.0-0.122","test","",""
"2045.0000000000582","","","survey-likert","247","400727","0.0-2.0-1.122","","{""Q0"":0}","[0]"
"853","<div style=""font-size:45px;"">C  B  C  C  B  C  C  B  C  C  B  C  C  B  C  C  B  C      </div>","32","html-keyboard-response","248","401583","0.0-2.0-0.123","test","",""
"1241","","","survey-likert","249","403324","0.0-2.0-1.123","","{""Q0"":5}","[0]"
"373.9999999999418","<div style=""font-size:45px;"">C  C  B  C                                                </div>","32","html-keyboard-response","250","403702","0.0-2.0-0.124","test","",""
"1725","","","survey-likert","251","405929","0.0-2.0-1.124","","{""Q0"":1}","[0]"
"450","<div style=""font-size:45px;"">A  B  B  A  B  A                                          </div>","32","html-keyboard-response","252","406381","0.0-2.0-0.125","test","",""
"1595","","","survey-likert","253","408479","0.0-2.0-1.125","","{""Q0"":2}","[0]"
"848.9999999999418","<div style=""font-size:45px;"">C  B  B  C  B  A  A  B  A  A  B  A  A  A  A  B            </div>","32","html-keyboard-response","254","409330","0.0-2.0-0.126","test","",""
"1412","","","survey-likert","255","411245","0.0-2.0-1.126","","{""Q0"":6}","[0]"
